frequencyData_00,frequencyData_01,frequencyData_02,frequencyData_03,frequencyData_04,frequencyData_05,frequencyData_06,frequencyData_07,frequencyData_08,frequencyData_09,frequencyData_10,frequencyData_11,frequencyData_12,frequencyData_13,frequencyData_14,frequencyData_15,frequencyData_16,frequencyData_17,frequencyData_18,frequencyData_19,frequencyData_20,frequencyData_21,frequencyData_22,frequencyData_23,frequencyData_24,frequencyData_25,frequencyData_26,frequencyData_27,frequencyData_28,frequencyData_29,frequencyData_30,frequencyData_31,energyAverage,dbgLowRaw,dbgBodyRaw,dbgHighRaw,dbgLowNorm,dbgBodyNorm,dbgHighNorm,dbgLowRise,dbgRatio,dbgRawRatio,dbgSignalActive,dbgHighDominant,dbgLowQualified,dbgRawBassSupport,dbgCandidate,dbgAccepted,dbgPendingScore,dbgFlashStrength,ts_epoch,ts_rel
0.000244,0,0.000336,0.000336,0.000336,0.000336,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0,0.000336,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000229,0.000244,0.000259,0.000305,0.02652,0.029358,1,0.013306,0.055954,1.5,0,1,0,1,0,0,0,0.973267,1774288144.6567109,37.228816747665405
0.000244,0.000244,0,0.000244,0.000244,0.000336,0.000244,0.000244,0,0.000244,0.000244,0.000244,0.000244,0.000336,0,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000183,0.000214,0.000244,0.020859,0.025406,1,0.010468,0.046341,1.454544,0,1,0,1,0,0,0,0.973267,1774288144.7202702,37.29237604141235
0.000336,0,0.000244,0.000336,0.000244,0.000336,0.000534,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000534,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000305,0.000229,0.00032,0.000305,0.027618,0.040451,1,0.01387,0.068146,1.615372,0,1,0,1,0,0,0,0.973267,1774288144.7976725,37.3697783946991
0,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000214,0.000229,0.00032,0.027176,0.030548,1,0.013641,0.0578,1.296295,0,1,0,1,0,0,0,0.973267,1774288144.862248,37.434353828430176
0.000244,0.000244,0,0.000244,0,0.000336,0.000244,0.000244,0.000336,0.000488,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000259,0.000137,0.00032,0.00032,0.018478,0.045349,1,0.008255,0.063904,1.333328,0,1,0,1,0,0,0,0.973267,1774288144.9296792,37.50178503990173
0.000336,0.000534,0.000336,0.000244,0.000336,0.000244,0,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000351,0.000183,0.00029,0.050995,0.028091,1,0.02562,0.079163,1.639999,0,1,0,1,0,0,0,0.973267,1774288144.996848,37.56895399093628
0.000534,0,0.000336,0.000244,0.000534,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000488,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.000336,0.000336,0.000275,0.00032,0.000244,0.000336,0.049408,0.039886,1,0.024826,0.089371,1.535706,0,1,0,1,0,0,0,0.973267,1774288145.0803049,37.65241074562073
0.000244,0,0.000336,0.000244,0.000336,0.000336,0.000244,0,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.000336,0.000336,0.000229,0.000229,0.000229,0.000305,0.038757,0.040863,1,0.019485,0.079697,1.384613,0,1,0,1,0,0,0,0.973267,1774288145.1414201,37.713526010513306
0,0,0.000336,0.000336,0.000244,0.000244,0.000534,0,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000183,0.000259,0.000305,0.033234,0.049271,1,0.007065,0.082581,1.346146,0,1,0,1,0,0,0,0.973267,1774288145.2333362,37.805442094802856
0.000244,0,0.000488,0,0.000244,0.000336,0.000336,0,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000229,0.000183,0.000244,0.00032,0.035599,0.049225,1,0.017853,0.0849,1.259247,0,1,0,1,0,0,0,0.973267,1774288145.3042326,37.876338481903076
0.000244,0,0.000244,0.000244,0.000336,0.000244,0.000732,0,0,0.000244,0.000336,0,0.000244,0.000336,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.000229,0.000214,0.000244,0.00029,0.045441,0.053497,1,0.022797,0.099014,1.439987,0,1,0,1,0,0,0,0.973267,1774288145.4324343,38.00454020500183
0.000336,0.000244,0.000336,0,0.000244,0.000336,0,0.000336,0.000244,0.000336,0,0.000244,0.000244,0.000336,0.000336,0.000488,0.000336,0.000488,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.000336,0.000336,0.000488,0.000244,0.000229,0.000244,0.000351,0.050842,0.055939,1,0.04071,0.106857,1.275848,0,1,0,1,0,0,0,0.973267,1774288145.4935713,38.06567716598511
0.000336,0,0.000244,0,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000229,0.000183,0.00029,0.00032,0.042694,0.069839,1,0.021423,0.11261,1.370361,0,1,0,1,0,0,0,0.973267,1774288145.5591671,38.13127303123474
0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000488,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000183,0.000259,0.000305,0.000336,0.064148,0.078125,1,0.032196,0.142349,1.535706,0,1,0,1,0,0,0,0.973267,1774288145.6347103,38.20681619644165
0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000488,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000259,0.00029,0.000305,0.067993,0.078827,1,0.034134,0.146896,1.615372,0,1,0,1,0,0,0,0.973267,1774288145.705441,38.277546882629395
0.000534,0.000244,0.000244,0,0.000336,0.000244,0.000488,0,0,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000259,0.000214,0.000275,0.072021,0.061661,0.899994,0.036163,0.148621,1.541657,0,1,0,1,0,0,0,0.973267,1774288145.775079,38.347184896469116
0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000275,0.000275,0.000275,0.111099,0.117645,1,0.055893,0.228806,1.75,0,1,0,1,0,0,0,0.973267,1774288145.8381722,38.41027808189392
0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000244,0,0,0.000336,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000229,0.000259,0.000153,0.00029,0.184769,0.120468,1,0.093384,0.305298,1.319992,0,1,1,1,0,0,0,0.973267,1774288146.1999717,38.772077560424805
0.000534,0,0.000336,0.000336,0.000244,0.000244,0.000244,0,0,0.000244,0.000244,0.000336,0,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000229,0.00029,0.000137,0.000259,0.24675,0.132339,1,0.124969,0.379135,1.478256,0,1,1,1,0,0,0,0.973267,1774288146.5207977,39.09290361404419
0,0.000244,0,0.000244,0.000244,0.000244,0.000336,0,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000229,0.000137,0.000229,0.00029,0.147537,0.288452,1,0.074966,0.436035,1.199997,0,1,1,0,0,0,0,0.973267,1774288146.5947318,39.16683769226074
0,0,0.000336,0,0.000244,0,0,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.000336,0.000488,0.000214,0.000107,0.000137,0.000305,0.148926,0.236832,1,0.003098,0.385803,0.846146,0,1,1,0,0,0,0,0.973267,1774288146.6711307,39.24323654174805
0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000229,0.000275,0.000275,0.00029,0.580643,0.818176,1,0.346268,1.398773,1.679993,0,1,1,1,0,0,0,0.973267,1774288146.7417474,39.31385326385498
0.000336,0,0.000336,0,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000183,0.000275,0.00032,0.799988,1,1,0.331238,1.799912,1.333328,0,0,1,1,0,0,0,0.973267,1774288146.8108485,39.382954359054565
0,0,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0,0.000244,0.000244,0.000336,0.000244,0.000336,0,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000229,0.000137,0.000183,0.000244,1,0.705872,0.842102,0.5,2.025604,1.227264,0,0,1,1,0,0,0,0.973267,1774288146.9001284,39.47223424911499
0,0,0.000244,0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000153,0.000259,0.00029,1,1,1,0.5,1.999908,1.319992,0,0,1,1,0,0,0,0.973267,1774288146.962243,39.53434896469116
0.000534,0,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000183,0.00029,0.00029,0.00029,1,1,1,0.5,1.999908,1.759995,0,0,1,1,0,0,0,0.973267,1774288147.0265062,39.59861207008362
0.000336,0,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000183,0.000229,0.000259,0.00029,1,1,1,0.5,1.999908,1.519989,0,0,1,1,0,0,0,0.973267,1774288147.0975916,39.669697523117065
0.000244,0,0.000244,0,0.000244,0.000336,0,0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000198,0.000137,0.000229,0.00029,1,0.714279,1,0.5,1.714203,1.199997,0,0,1,0,0,0,0,0.973267,1774288147.159555,39.73166084289551
0.000244,0,0.000244,0.000244,0.000244,0.000244,0.000534,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000229,0.000183,0.00032,0.00032,0.857132,1,1,0.457138,1.85704,1.444443,0,0,1,1,0,0,0,0.973267,1774288147.2453995,39.81750535964966
0.000336,0,0.000244,0.000336,0.000244,0.000336,0.000244,0,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000229,0.000229,0.000305,1,1,1,0.5,1.999908,1.384613,0,0,1,1,0,0,0,0.973267,1774288147.3112586,39.88336443901062
0,0,0.000534,0.000336,0.000244,0.000244,0,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000214,0.000183,0.000305,1,0.923065,1,0.5,1.922974,1.230759,0,0,1,1,0,0,0,0.973267,1774288147.3887665,39.960872411727905
0.000534,0,0.000488,0,0.000244,0.000244,0,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000244,0.000214,0.000305,0.888886,0.875,0.869553,0.388886,2.028381,1.384613,0,0,1,1,0,0,0,0.973267,1774288147.461755,40.03386092185974
0,0.000244,0.000336,0.000244,0.000244,0.000244,0,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000229,0.000214,0.000214,0.00029,1,1,0.904755,0.5,2.210419,1.359985,0,0,1,1,0,0,0,0.973267,1774288147.5661488,40.13825464248657
0.000244,0.000244,0,0.000336,0.000488,0.000336,0.000534,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000534,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000259,0.000259,0.000336,0.00029,1,1,1,0.5,1.999908,1.799988,0,0,1,1,0,0,0,0.973267,1774288147.6548195,40.22692537307739
0,0.000244,0.000336,0.000534,0.000244,0.000336,0,0,0.000488,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000198,0.000259,0.000214,0.00032,1,0.875,0.954544,0.5,1.964188,1.370361,0,0,1,1,0,0,0,0.973267,1774288147.7233267,40.295432567596436
0.000534,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000244,0,0.000534,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.00032,0.000259,0.00029,1,0.944443,1,0.5,1.944351,1.759995,0,0,1,1,0,0,0,0.973267,1774288147.7946556,40.366761445999146
0.000244,0,0.000336,0.000244,0.000244,0.000244,0,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000198,0.000214,0.000183,0.00029,1,1,1,0.5,1.999908,1.279999,0,0,1,1,0,0,0,0.973267,1774288147.8637898,40.435895681381226
0.000244,0,0.000244,0.000244,0.000244,0.000244,0,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000198,0.000183,0.000183,0.000305,1,0.799988,1,0.538467,1.799912,1.153839,0,0,1,1,0,0,0,0.973267,1774288147.9350185,40.50712442398071
0.000244,0,0.000336,0.000244,0.000336,0.000336,0.000244,0,0.000244,0,0.000244,0.000336,0,0.000336,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000229,0.000153,0.000275,1,0.555542,0.818176,0.5,1.901123,1.291657,0,0,1,1,0,0,0,0.973267,1774288148.0022974,40.574403285980225
0.000244,0,0.000336,0.000244,0.000336,0.000336,0.000336,0,0.000488,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000259,0.000229,0.000275,0.000305,1,1,1,0.5,1.999908,1.5,0,0,1,1,0,0,0,0.973267,1774288148.0712717,40.64337754249573
0.000244,0,0.000336,0.000244,0.000244,0.000244,0.000336,0,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000198,0.000214,0.000229,0.00032,1,1,1,0.5,1.999908,1.296295,0,0,1,1,0,0,0,0.973267,1774288148.138592,40.710697889328
0,0,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0,0.000244,0.000336,0,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000198,0.000153,0.000229,0.000305,0.833328,1,1,0.448715,1.833252,1.192307,0,0,1,1,0,0,0,0.973267,1774288148.2351635,40.80726933479309
0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0,0.000244,0.000244,0.000534,0.000534,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000534,0.000336,0.000336,0.000336,0.000336,0.000488,0.000336,0.000336,0.000336,0.000214,0.000259,0.000229,0.00032,1,1,1,0.5,1.999908,1.407394,0,0,1,1,0,0,0,0.973267,1774288148.3017526,40.87385845184326
0,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000183,0.000229,0.00029,0.000305,1,1,1,0.5,1.999908,1.538452,0,0,1,1,0,0,0,0.973267,1774288148.3764389,40.94854474067688
0,0,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0,0.000244,0,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000183,0.000153,0.000214,0.000275,1,1,1,0.5,1.999908,1.25,0,0,1,1,0,0,0,0.973267,1774288148.4516335,41.02373933792114
0.000336,0.000244,0.000244,0,0.000336,0.000336,0.000244,0.000244,0,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000198,0.000229,0.000214,0.000305,1,1,1,0.5,1.999908,1.346146,0,0,1,1,0,0,0,0.973267,1774288148.5134394,41.08554530143738
0.000244,0,0.000336,0.000336,0.000244,0.000336,0.000244,0,0.000244,0.000336,0.000336,0.000244,0,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000229,0.000229,0.000229,0.000305,1,0.9375,1,0.5,1.937408,1.384613,0,0,1,1,0,0,0,0.973267,1774288148.5772169,41.149322748184204
0,0,0.000336,0,0.000244,0.000244,0.000244,0,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000198,0.000107,0.000183,0.000305,0.538452,1,1,0.288452,1.538391,0.961533,0,1,1,0,0,0,0,0.973267,1774288148.6487408,41.22084665298462
0.000336,0,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000534,0.000336,0.000488,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000214,0.000275,0.000305,1,1,1,0.5,1.999908,1.461533,0,0,1,1,0,0,0,0.973267,1774288148.729925,41.30203080177307
0.000534,0.000244,0.000336,0.000336,0.000244,0.000488,0.000336,0,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000198,0.000336,0.000275,0.000336,1,1,1,0.5,1.999908,1.642853,0,0,1,1,0,0,0,0.973267,1774288148.7994459,41.371551752090454
0,0,0.000244,0.000244,0.000244,0.000244,0.000336,0,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000137,0.000214,0.00032,0.75,1,1,0.403854,1.749924,1.074066,0,1,1,0,0,0,0,0.973267,1774288148.8647523,41.43685817718506
0,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000214,0.000259,0.00032,1,1,1,0.5,1.999908,1.370361,0,0,1,1,0,0,0,0.973267,1774288148.9278827,41.4999885559082
