frequencyData_00,frequencyData_01,frequencyData_02,frequencyData_03,frequencyData_04,frequencyData_05,frequencyData_06,frequencyData_07,frequencyData_08,frequencyData_09,frequencyData_10,frequencyData_11,frequencyData_12,frequencyData_13,frequencyData_14,frequencyData_15,frequencyData_16,frequencyData_17,frequencyData_18,frequencyData_19,frequencyData_20,frequencyData_21,frequencyData_22,frequencyData_23,frequencyData_24,frequencyData_25,frequencyData_26,frequencyData_27,frequencyData_28,frequencyData_29,frequencyData_30,frequencyData_31,energyAverage,dbgLowRaw,dbgBodyRaw,dbgHighRaw,dbgSubRaw,dbgCoreRaw,dbgContamRaw,dbgLowNorm,dbgBodyNorm,dbgHighNorm,dbgLowRise,dbgRatio,dbgRawRatio,dbgSubNorm,dbgCoreNorm,dbgContamNorm,dbgCoreRawRatio,dbgSubAvg,dbgCoreAvg,dbgSupportAvg,dbgSubOverAvg,dbgCoreOverAvg,dbgSupportOverAvg,dbgSupportRawRatio,dbgLowPeak,dbgBodyPeak,dbgHighPeak,dbgSubBodyRatio,dbgContamWeighted,dbgSupportRaw,dbgSupportDominance,dbgSignalActive,dbgHighDominant,dbgLowQualified,dbgRawBassSupport,dbgCandidate,dbgAccepted,dbgPendingScore,dbgFlashStrength,dbgPendingActive,dbgPendingAgeMs,dbgRefractoryLeftMs,dbgPulseAgeMs,dbgPulse,dbgDetectorTickMs,dbgOnsetThreshold,dbgPeakPickWindowMs,dbgRefractoryMs,dbgEnergyFloor,dbgLowRawFloor,dbgLowBodyRawFloor,dbgSubBodyRatioThreshold,dbgSupportDominanceThreshold,dbgContamNormMax,dbgContamWeightedMax,dbgStrongCoreNormThreshold,dbgCoreRawRatioThreshold,dbgSubOverAvgThreshold,dbgCoreOverAvgThreshold,dbgSupportOverAvgThreshold,dbgSupportRawRatioThreshold,ts_epoch,ts_rel
0.010025,0.008713,0.007965,0.021851,0.034698,0.020355,0.030807,0.046677,0.023865,0.031601,0.074234,0.009766,0.032196,0.1996,0.00737,0.014267,0.022217,0.084518,0.042999,0.040039,0.052628,0.031616,0.048523,0.042145,0.057556,0.092361,0.069656,0.030319,0.041168,0.045105,0.041977,0.039154,0.092178,0.009644,0.073471,0.05098,0.009644,0.041275,0.05098,0.728943,0.638168,1,0,1.502228,1.502228,0.728943,0.62442,1,0.62442,0.007813,0.033401,0.065537,1.234375,1.235718,1.169266,0.649246,0.013229,0.115128,0.05098,0.132324,0.664475,0.07663,1.502228,0,1,0,0,0,0,0,0.865189,0,0,0,12615.75,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300592.885935,20.686949014663696
0.013382,0.014648,0.029144,0.029205,0.087997,0.110031,0.064896,0.220581,0.118439,0.090637,0.064972,0.009766,0.05426,0.050629,0.009109,0.034943,0.026611,0.036896,0.026611,0.020905,0.098709,0.051331,0.03746,0.046661,0.071686,0.088409,0.050049,0.02861,0.049881,0.023849,0.047073,0.048843,0.109558,0.010712,0.100769,0.066391,0.010712,0.014496,0.066391,0.834717,0.901932,1,0,0.910934,0.910934,0.834717,0.225967,1,0.500259,0.007919,0.032593,0.065323,1.3526,0.444748,0.925705,0.788178,0.012833,0.111725,0.066391,0.107101,1.096237,0.060471,0.910934,0,1,0,0,0,0,0,0.865189,0,0,0,12691.81,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300592.9708495,20.77186346054077
0.000336,0.01178,0.025238,0.058304,0.069214,0.035614,0.04155,0.062912,0.236298,0.170044,0.053391,0.062012,0.050201,0.11496,0.023148,0.021194,0.025314,0.059998,0.018814,0.030807,0.064423,0.030426,0.032639,0.03476,0.065674,0.064209,0.053253,0.022903,0.023743,0.024307,0.025909,0.039352,0.110443,0.014099,0.084793,0.044876,0.014099,0.030518,0.044876,0.762375,0.805817,0.717835,0,1.653885,1.653885,0.762375,0.505173,0.717835,0.544205,0.008606,0.033417,0.067459,1.63829,0.913239,1.101105,0.672653,0.018494,0.105225,0.062515,0.167175,0.603394,0.07428,1.653885,0,1,0,0,0,0,0,0.865189,0,0,0,12772.89,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300593.0511618,20.85217571258545
0.003387,0.008408,0.02597,0.028656,0.02597,0.038254,0.131027,0.085403,0.148163,0.062775,0.040741,0.009079,0.029831,0.04985,0.009155,0.015884,0.020035,0.066269,0.060867,0.022842,0.089645,0.066483,0.031876,0.032806,0.067032,0.058975,0.051071,0.049744,0.023758,0.033661,0.025589,0.046143,0.097778,0.012589,0.069229,0.051422,0.012589,0.043045,0.051422,0.723038,0.564713,0.873505,0,1.551834,1.551834,0.723038,0.469223,0.873505,0.454926,0.008942,0.036224,0.071335,1.407837,1.188278,1.119354,0.523499,0.01741,0.122589,0.058868,0.182907,0.64325,0.079849,1.551834,0,1,0,0,0,0,0,0.865189,0,0,0,12848.92,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300593.1302733,20.93128728866577
0.011108,0.010178,0.022827,0.049072,0.090668,0.109085,0.307724,0.404297,0.189651,0.063202,0.12352,0.01561,0.040741,0.074951,0.018402,0.019653,0.011429,0.042084,0.031693,0.034454,0.042526,0.020142,0.030212,0.041977,0.042999,0.064468,0.084686,0.037125,0.027939,0.023727,0.031418,0.041031,0.140213,0.013107,0.12149,0.050003,0.013107,0.03006,0.050003,0.77597,1,0.875259,0.103058,1.712143,1.712143,0.77597,0.337662,0.875259,0.994949,0.009094,0.035965,0.071915,1.441269,0.8358,1.191376,1.071762,0.016891,0.12149,0.057129,0.108551,0.582977,0.085678,1.712143,1,1,0,0,0,0,0,0.865189,0,0,0,12920.21,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300593.203896,21.004909992218018
0.004395,0.014664,0.041519,0.067001,0.029251,0.018234,0.009628,0.062912,0.155167,0.093567,0.069839,0.018082,0.036911,0.116013,0.011459,0.009628,0.01799,0.043793,0.095947,0.031281,0.08252,0.068359,0.036972,0.047089,0.087494,0.069946,0.071381,0.060394,0.039871,0.028885,0.028076,0.047729,0.101959,0.012421,0.121658,0.057144,0.012421,0.091919,0.057144,0.757904,1,1,0.662338,2.568375,2.568375,0.757904,1,1,3.048569,0.009216,0.038269,0.075027,1.347672,2.401901,1.958099,1.71286,0.016388,0.121658,0.057144,0.102768,0.388718,0.146912,2.568375,1,1,0,0,0,0,0,0.865189,0,0,0,12996.27,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300593.275754,21.076767921447754
0.000336,0.004807,0.013977,0.032791,0.025101,0.027145,0.079285,0.101608,0.187469,0.031479,0.074066,0.015152,0.028809,0.08754,0.015518,0.022842,0.035873,0.05748,0.052582,0.01976,0.064941,0.103775,0.023743,0.037628,0.05957,0.0784,0.033508,0.052643,0.03302,0.045441,0.028137,0.049896,0.109482,0.006363,0.081955,0.060623,0.006363,0.030518,0.060623,0.334656,0.70726,1,0,1.081162,1.081162,0.334656,0.363297,1,0.554474,0.00946,0.0392,0.076859,0.672577,0.778503,0.852875,0.50708,0.019012,0.115875,0.060623,0.078659,0.923523,0.065552,1.081162,0,1,0,0,0,0,0,0.865189,0,0,0,13101.09,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300593.366253,21.167266845703125
0.01297,0.008667,0.032913,0.0345,0.036407,0.15239,0.101028,0.19577,0.209427,0.159851,0.033813,0.023575,0.02594,0.133881,0.031219,0.017746,0.02713,0.046326,0.046478,0.029205,0.043839,0.029724,0.030579,0.029297,0.051651,0.08873,0.041733,0.044189,0.034714,0.031265,0.026382,0.057312,0.118759,0.018677,0.137009,0.046265,0.018677,0.030563,0.046265,1,1,0.786499,0.193298,2.098419,2.098419,1,0.374939,0.786499,1.425613,0.009827,0.038818,0.077698,1.90062,0.787338,1.250778,1.480469,0.018677,0.137009,0.058823,0.136887,0.475601,0.097183,2.098419,1,1,0,0,0,0,0,0.865189,0,0,0,13181.89,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300593.4590733,21.260087251663208
0.003784,0.004807,0.042496,0.059525,0.019821,0.0298,0.039246,0.049026,0.355804,0.243591,0.071274,0.046448,0.044266,0.099991,0.027145,0.020203,0.026443,0.051315,0.040237,0.020111,0.035492,0.089081,0.022003,0.024994,0.033936,0.065537,0.059952,0.032761,0.037064,0.02951,0.023468,0.05899,0.126465,0.017029,0.153229,0.047104,0.017029,0.032608,0.047104,0.897095,1,0.850403,0,2.189774,2.189774,0.897095,0.424759,0.850403,0.799774,0.010498,0.03862,0.079666,1.622086,0.84433,1.296097,1.018051,0.018982,0.153229,0.055389,0.111664,0.45578,0.103256,2.189774,1,1,0,0,0,0,0,0.865189,0,0,0,13257.93,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300593.5377316,21.338745594024658
0.003174,0.011963,0.028778,0.070816,0.038651,0.051392,0.069763,0.159027,0.339264,0.100403,0.058884,0.01387,0.041199,0.062408,0.015671,0.021118,0.019302,0.038391,0.05867,0.024368,0.056656,0.0896,0.018524,0.045868,0.04306,0.056839,0.027618,0.038391,0.039688,0.021988,0.020157,0.036667,0.121155,0.013214,0.111572,0.057114,0.013214,0.093781,0.057114,0.717468,0.750244,1,0.575241,2.554535,2.554535,0.717468,1,1,2.867935,0.010605,0.040909,0.082413,1.246033,2.292419,1.772064,1.413101,0.018417,0.148712,0.057114,0.119156,0.390823,0.146042,2.554535,1,1,0,0,0,0,0,0.865189,0,0,0,13338.74,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300593.6140904,21.415104389190674
0.024704,0.013763,0.04007,0.025879,0.045334,0.122009,0.426331,0.354828,0.180237,0.070587,0.051651,0.020065,0.054535,0.09108,0.022797,0.021286,0.025406,0.022644,0.058792,0.055237,0.059952,0.081787,0.029297,0.039093,0.046631,0.098572,0.061462,0.041565,0.03537,0.029099,0.02359,0.043655,0.154709,0.026169,0.135468,0.059067,0.026169,0.112228,0.059067,1,0.967194,1,0.541,3.142365,3.142365,1,1,1,2.680389,0.011398,0.0439,0.087418,2.295837,2.556473,2.125488,1.853989,0.026169,0.14006,0.059067,0.19371,0.317734,0.185806,3.142365,1,1,0,0,0,0,0,0.865189,0,0,0,13419.86,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300593.6997364,21.500750303268433
0.00473,0.008301,0.023926,0.053146,0.050797,0.038956,0.348007,0.496674,0.242554,0.04985,0.049744,0.026276,0.047379,0.098694,0.06279,0.026611,0.039841,0.033401,0.026093,0.010025,0.037598,0.035782,0.023239,0.034805,0.039658,0.052933,0.047775,0.028183,0.017151,0.01947,0.025177,0.043015,0.159882,0.021133,0.119888,0.050049,0.021133,0.031631,0.050049,0.858109,0.908844,0.899612,0,1.890747,1.890747,0.858109,0.299255,0.899612,0.65004,0.012207,0.043549,0.088577,1.731247,0.726349,1.069244,0.862549,0.024628,0.131912,0.055634,0.176895,0.527924,0.094711,1.890747,1,1,0,0,0,0,0,0.865189,0,0,0,13510.11,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300593.7790482,21.5800621509552
0.013657,0.003601,0.037704,0.027039,0.044952,0.04715,0.042984,0.055222,0.155121,0.197479,0.11879,0.017334,0.027634,0.156311,0.033142,0.027222,0.010284,0.028336,0.124435,0.027863,0.034195,0.065186,0.018341,0.071533,0.071747,0.105927,0.03215,0.04628,0.028564,0.039337,0.030197,0.05748,0.117508,0.013458,0.141953,0.047607,0.013458,0.107468,0.047607,0.563217,1,0.881851,0.700745,3.578369,3.578369,0.563217,1,0.881851,3.38768,0.012238,0.046204,0.09198,1.099747,2.325943,1.854675,1.799439,0.023895,0.141953,0.053986,0.095383,0.278915,0.170593,3.578369,1,1,0,0,0,0,0,0.865189,0,0,0,13581.89,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300593.8653605,21.666374444961548
0.030746,0.018234,0.050797,0.064117,0.060226,0.123352,0.233688,0.341354,0.19545,0.046753,0.035843,0.017532,0.027328,0.138794,0.014053,0.018341,0.02803,0.036087,0.083389,0.033417,0.032547,0.054596,0.017975,0.046906,0.036972,0.071045,0.049347,0.040283,0.04924,0.0289,0.05545,0.080505,0.144028,0.031265,0.216263,0.040619,0.031265,0.043106,0.040619,1,1,0.629013,0.1008,3.688141,3.688141,1,0.425888,0.629013,1.267944,0.013229,0.045547,0.094299,2.363312,0.946396,1.591248,1.660584,0.031265,0.216263,0.064575,0.144928,0.270523,0.150055,3.688141,1,1,0,0,0,0,0,0.865189,0,0,0,13666.92,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300593.9357069,21.73672080039978
0.005447,0.003311,0.025314,0.077576,0.046539,0.034592,0.056641,0.228043,0.42749,0.165771,0.037994,0.05986,0.046204,0.112457,0.089066,0.02034,0.037537,0.042328,0.073364,0.030899,0.032867,0.055984,0.026031,0.034317,0.046631,0.105392,0.040329,0.042007,0.033157,0.031082,0.031448,0.054352,0.166229,0.011353,0.183823,0.053665,0.011353,0.040649,0.053665,0.385681,0.902451,0.882324,0,2.165756,2.165756,0.385681,0.426437,0.882324,0.622711,0.013367,0.046082,0.0961,0.849304,0.882111,1.210541,0.994385,0.029434,0.20369,0.060822,0.06221,0.460938,0.116333,2.165756,1,1,0,0,0,0,0,0.865189,0,0,0,13757.5,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300594.0372374,21.83825135231018
0.006348,0.005905,0.033829,0.033142,0.036713,0.025742,0.091064,0.022232,0.272049,0.163651,0.014832,0.020157,0.045532,0.059601,0.0177,0.042511,0.028152,0.04248,0.065002,0.024445,0.055435,0.088348,0.021347,0.060333,0.034378,0.11972,0.06749,0.035324,0.036148,0.029053,0.050064,0.046677,0.117142,0.01535,0.098572,0.064819,0.01535,0.03772,0.064819,0.553955,0.513794,1,0,1.35025,1.35025,0.553955,0.42012,1,0.533447,0.013702,0.046677,0.097382,1.120255,0.808106,0.899078,0.635223,0.02771,0.191849,0.064819,0.156509,0.739548,0.087555,1.35025,1,1,0,0,0,0,0,0.865189,0,0,0,13852.52,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300594.113263,21.914276838302612
0.017044,0.015808,0.036636,0.052917,0.093384,0.121078,0.242737,0.209824,0.421265,0.097824,0.037766,0.025482,0.040436,0.15036,0.023605,0.017471,0.034424,0.02623,0.082809,0.034073,0.030563,0.052094,0.020218,0.048477,0.04126,0.088013,0.032166,0.032379,0.026108,0.037338,0.035599,0.05188,0.162888,0.009109,0.153,0.045792,0.009109,0.088043,0.045792,0.338806,0.821747,0.728043,0.57988,3.286331,3.286331,0.338806,1,0.728043,2.328476,0.013489,0.048386,0.099594,0.675339,1.819611,1.513092,1.719345,0.026886,0.186188,0.062897,0.060089,0.30368,0.150696,3.286331,0,1,0,0,0,0,0,0.865189,0,0,0,13933.32,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300594.2130816,22.014095544815063
0.004822,0.015167,0.040802,0.078278,0.084045,0.058289,0.414902,0.596695,0.148026,0.054596,0.031403,0.04303,0.086426,0.035446,0.036484,0.031158,0.030563,0.04451,0.069443,0.037674,0.036484,0.043274,0.023209,0.02446,0.052689,0.073212,0.036972,0.0327,0.026947,0.031509,0.031006,0.049454,0.184372,0.020264,0.174744,0.043365,0.020264,0.115234,0.043365,0.800476,0.996429,0.604034,0.345902,4.527023,4.527023,0.800476,1,0.604034,2.058319,0.014084,0.051437,0.103989,1.438782,2.24028,1.890961,1.803131,0.025314,0.175369,0.071793,0.116425,0.220428,0.19664,4.527023,1,0,0,0,0,0,0,0.865189,0,0,0,14014.09,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300594.2911465,22.09216046333313
0.009491,0.008621,0.033218,0.04509,0.093262,0.166367,0.291809,0.513351,0.153427,0.094086,0.058701,0.044876,0.054153,0.06958,0.034714,0.02832,0.02446,0.02774,0.076523,0.024933,0.026962,0.044098,0.028809,0.047302,0.042572,0.077682,0.049683,0.040298,0.03241,0.026031,0.030975,0.032425,0.187592,0.009766,0.139709,0.067627,0.009766,0.042206,0.067627,0.335953,0.84581,1,0,1.490753,1.490753,0.335953,0.388855,1,0.481964,0.014496,0.05246,0.106186,0.673676,0.804535,0.949844,0.619537,0.029068,0.165176,0.067627,0.070496,0.669876,0.100861,1.490753,0,1,0,0,0,0,0,0.865189,0,0,0,14123.39,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300594.376584,22.177597999572754
0.009338,0.026077,0.030273,0.034058,0.024704,0.056137,0.014755,0.076584,0.226852,0.110596,0.047165,0.019714,0.021286,0.055588,0.051987,0.034622,0.015289,0.030487,0.181015,0.02034,0.024124,0.063736,0.020264,0.04039,0.04538,0.084793,0.07724,0.044067,0.048325,0.050064,0.047806,0.053879,0.117981,0.021896,0.096176,0.050903,0.021896,0.030991,0.050903,0.800324,0.618179,0.799225,0,1.698669,1.698669,0.800324,0.283691,0.799225,0.275085,0.014709,0.053925,0.108246,1.488586,0.574692,0.799393,0.482956,0.027359,0.155579,0.06369,0.228394,0.587631,0.086533,1.698669,1,1,0,0,0,0,0,0.865189,0,0,0,14199.53,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300594.4827337,22.283747673034668
0.025009,0.016266,0.04425,0.072342,0.089767,0.129593,0.116211,0.276978,0.274155,0.11145,0.076202,0.027435,0.021393,0.129272,0.069458,0.014603,0.028152,0.0177,0.189087,0.062256,0.051575,0.046326,0.018143,0.034088,0.056976,0.056473,0.053909,0.027679,0.035675,0.025879,0.036972,0.051468,0.151062,0.032715,0.203079,0.04158,0.032715,0.095505,0.04158,1,1,0.672668,0.617142,4.784317,4.784317,1,0.900833,0.672668,3.072647,0.015442,0.055634,0.11203,2.118576,1.716675,1.778793,2.300507,0.032715,0.203079,0.061813,0.161469,0.208542,0.19928,4.784317,1,1,0,0,0,0,0,0.865189,0,0,0,14280.31,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300594.560098,22.361111879348755
0.001968,0.011475,0.022034,0.037659,0.034058,0.048553,0.083496,0.572968,0.379471,0.125565,0.048691,0.040619,0.057358,0.050339,0.033905,0.023804,0.052536,0.019196,0.124481,0.034698,0.048187,0.051544,0.023727,0.050095,0.033661,0.032532,0.030914,0.039261,0.036224,0.028748,0.023102,0.037643,0.189438,0.011826,0.233459,0.0383,0.011826,0.039536,0.0383,0.384033,1,0.559006,0.003677,3.468201,3.468201,0.384033,0.395935,0.559006,0.977356,0.015259,0.054321,0.112,0.774994,0.727798,1.188004,1.479965,0.030792,0.233459,0.068512,0.051025,0.287643,0.133057,3.468201,1,0,0,0,0,0,0,0.865189,0,0,0,14352.03,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300594.6338189,22.43483281135559
0.012543,0.030304,0.027863,0.048233,0.031067,0.041595,0.110565,0.163177,0.284912,0.229401,0.106049,0.025818,0.023041,0.189774,0.119934,0.024673,0.015518,0.021744,0.068909,0.084152,0.028091,0.07074,0.024323,0.04808,0.066025,0.092957,0.045563,0.035721,0.046158,0.0439,0.031097,0.051376,0.155212,0.012894,0.16571,0.049789,0.012894,0.103424,0.049789,0.431549,0.731354,0.748901,0.604065,3.49617,3.49617,0.431549,1,0.748901,2.609924,0.015152,0.056351,0.114578,0.850952,1.835358,1.52124,1.309067,0.029877,0.226578,0.066483,0.078308,0.285492,0.174301,3.49617,1,1,0,0,0,0,0,0.865189,0,0,0,14428.08,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300594.7110574,22.51207137107849
0.010483,0.030243,0.024551,0.0504,0.053528,0.126892,0.386765,0.42424,0.177902,0.136139,0.069107,0.03479,0.061584,0.078384,0.070358,0.027908,0.023026,0.019196,0.084457,0.036758,0.02948,0.038528,0.019196,0.038971,0.037598,0.088531,0.075302,0.036484,0.024292,0.030563,0.041641,0.063065,0.171219,0.025116,0.1875,0.032715,0.025116,0.13092,0.032715,0.892624,0.878586,0.522537,0.556259,6.759064,6.759064,0.892624,1,0.522537,2.933319,0.016037,0.05896,0.119766,1.566116,2.22049,1.850678,1.662582,0.028137,0.213409,0.062607,0.134369,0.147522,0.221649,6.759064,1,0,0,0,0,0,0,0.865189,0,0,0,14504.18,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300594.786418,22.58743190765381
0.000732,0.011108,0.023239,0.091599,0.050247,0.058594,0.18866,0.142578,0.24205,0.266647,0.128342,0.066559,0.029999,0.065033,0.056824,0.017075,0.045822,0.032318,0.148697,0.058167,0.036255,0.027252,0.024368,0.05835,0.06044,0.104279,0.031265,0.031387,0.041824,0.034317,0.029053,0.06044,0.166046,0.019135,0.208862,0.04747,0.019135,0.068466,0.04747,0.700943,1,0.781265,0,3.380493,3.380493,0.700943,0.538849,0.781265,0.522583,0.016159,0.059341,0.12146,1.184128,1.153763,1.322983,0.72467,0.027298,0.208862,0.060761,0.092011,0.295242,0.16069,3.380493,1,1,0,0,0,0,0,0.865189,0,0,0,14594.24,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300594.8688009,22.669814825057983
0.003464,0.012375,0.062256,0.144135,0.052353,0.029343,0.053299,0.046478,0.488632,0.31842,0.054001,0.022934,0.041992,0.065567,0.024445,0.021988,0.027527,0.015701,0.091309,0.059036,0.032639,0.067276,0.031738,0.045883,0.057022,0.089813,0.047028,0.052246,0.019867,0.032364,0.048264,0.061813,0.169525,0.036469,0.234619,0.039078,0.036469,0.091049,0.039078,1,1,0.682922,0.188477,5.354095,5.354095,1,0.760803,0.682922,1.288483,0.016785,0.061066,0.125916,2.172714,1.490997,1.664795,1.480698,0.036469,0.234619,0.05722,0.155762,0.186325,0.209625,5.354095,1,1,0,0,0,0,0,0.865189,0,0,0,14689.29,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300594.9496171,22.750631093978882
0.002243,0.008087,0.034134,0.062698,0.055161,0.080719,0.186127,0.399887,0.290543,0.222519,0.071335,0.014221,0.027237,0.056152,0.062805,0.019135,0.017914,0.031769,0.100296,0.079926,0.02388,0.042389,0.034073,0.028336,0.062592,0.07901,0.048508,0.061386,0.047607,0.031616,0.048203,0.080948,0.162292,0.020737,0.173645,0.046082,0.020737,0.120392,0.046082,0.603989,0.785736,0.814011,0.492386,4.37442,4.37442,0.603989,1,0.814011,2.038757,0.017303,0.063416,0.13002,1.19841,1.898453,1.55275,1.344193,0.034332,0.220993,0.05661,0.119873,0.228134,0.201889,4.37442,1,1,0,0,0,0,0,0.865189,0,0,0,14770.07,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300595.0498748,22.85088872909546
0.021011,0.021255,0.025253,0.047714,0.127945,0.16864,0.439194,0.534637,0.149704,0.165909,0.046555,0.045517,0.048874,0.070709,0.039337,0.01265,0.039658,0.046967,0.076996,0.042862,0.04007,0.036819,0.017914,0.025543,0.035278,0.068085,0.057953,0.018112,0.035049,0.035812,0.040222,0.042465,0.195114,0.028702,0.261444,0.02475,0.028702,0.084061,0.02475,0.888092,1,0.464355,0.427261,8.226044,8.226044,0.888092,0.741348,0.464355,2.284943,0.01796,0.063171,0.132843,1.598129,1.330673,1.537552,1.647705,0.032318,0.261444,0.053299,0.110092,0.121109,0.204254,8.226044,1,0,0,0,0,0,0,0.865189,0,0,0,14870.16,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300595.1412199,22.94223380088806
0.009567,0.01474,0.022064,0.045517,0.037689,0.042511,0.065674,0.073486,0.484116,0.191925,0.099777,0.082062,0.105331,0.04454,0.064651,0.047623,0.029587,0.025558,0.046936,0.072617,0.019485,0.048019,0.023712,0.050659,0.044037,0.106262,0.067017,0.038864,0.036316,0.033447,0.04892,0.078125,0.176865,0.015457,0.186264,0.054535,0.015457,0.038025,0.054535,0.508011,0.756363,1,0,2.174011,2.174011,0.508011,0.356049,1,0.524399,0.017883,0.062454,0.133209,0.864334,0.608841,0.890823,0.751968,0.030426,0.246262,0.054535,0.083435,0.459198,0.118668,2.174011,1,1,0,0,0,0,0,0.865189,0,0,0,14960.49,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300595.2302306,23.03124451637268
0.016052,0.015076,0.047989,0.083176,0.038605,0.05368,0.074112,0.08139,0.547592,0.199326,0.050552,0.022644,0.01799,0.059555,0.047165,0.030273,0.034607,0.013199,0.08786,0.083862,0.030045,0.045425,0.025894,0.03833,0.0728,0.052948,0.037766,0.038574,0.04039,0.027161,0.051865,0.059448,0.165909,0.024612,0.18605,0.046371,0.024612,0.133148,0.046371,0.833588,0.778458,0.876297,0.643951,4.798676,4.798676,0.833588,1,0.876297,3.493179,0.018158,0.065384,0.136932,1.355454,2.036392,1.627579,1.876648,0.029526,0.238998,0.052917,0.132706,0.207977,0.22287,4.798676,1,1,0,0,0,0,0,0.865189,0,0,0,15046.04,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300595.3156972,23.116711139678955
